County,State,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,Total_Cases
New Castle,Delaware,5,5,5,5,25,6.93787174513106,4.41536859729414,3.20576115942779,2.53783611121243,3.49000610549105,3.28420478063628,2.16601992318261,2.02895096006518,1.90390601788511,1.96274150160825,2.55933269090994,2.25116342900226,1.8584799125634,1.47597584920344,1.84574329210207,1.99870154802761,1.73463371169071,1.42349309205962,1.64632521874286,1.72053427804878,1.69132649765708,1.53634313625727,2.12841252139484,1.95569974962484,1.85182120193429,1.72333849371667,1.62775271700567,1.58996416463502,1.4602038721517,1.13686123325746,1.17543374830131,1.08575471805901,0.939866176667804,0.846462935532246,0.777906518703636,0.940683525011457,1.10580338422301,0.894834307647787,0.856201076548188,1229
Sussex,Delaware,5,5,5,5,5,5,5,5,5,10,12.1149517836282,4.95857142832992,5.70826213032614,3.79885780750643,3.51362387049501,3.93335992641178,2.84461994407023,2.11332283902061,1.69234041258812,1.94850644429306,2.71562043737066,2.22249467914661,1.9551170029963,1.72721901198099,1.7099590943215,1.57154943827887,1.39218388917388,1.0657649518512,1.31835345536369,1.1626798819659,1.7245446673724,2.27273521357758,1.96189445369222,1.85660952890908,2.00039521624029,1.87493531413989,1.9682961404923,1.80547437227649,1.42216068362256,1.2893040182951,1.41701504962795,1.33377782299241,1.08145113193115,1.24396160419939,1055
Washington,District Of Columbia,15,10.8615123144339,4.33641244557212,5.75835170799698,3.37387897317822,2.2066177601111,2.70655406423868,1.99103515844248,1.91247228277688,2.40677575675932,2.07796513709994,3.46962092397924,2.73633497328595,2.39431869199461,2.23695931110448,2.06276640152311,2.21753183641479,2.26274124854425,1.83890343802544,1.77029898961598,1.63792435418108,1.67170419658417,1.84489376526424,1.78278325817185,1.34252360622037,1.31979619474393,1.45203772421117,1.65164761151341,1.56623987747189,1.39921030956123,1.32368189167833,1.6829204211024,1.53623638135148,1.41153853423901,1.24958474954995,1.17322777617821,0.998380800145918,1.07142748938497,0.950885192058987,1.03775694227314,1.02525098590824,1.107123387706,1.12672375098102,1.25719742099816,2927
Brevard,Florida,5,5,5,5,5,5,5,5,5,10,9.08621383772119,5.91266904720197,4.21832369667231,3.303650127542,3.15112153269235,2.31180891585439,2.05018587736944,2.10792438534358,1.92934141173058,2.31636197213153,2.56998458943689,2.08109065076141,1.81643876712523,1.72798994075482,1.86867809671765,1.60737890688264,1.68109156311904,1.59274571836165,1.53461115298828,1.68330663327522,1.51621211079785,1.28764230586348,1.27913842772388,1.15392627729602,0.960442571083345,1.01182095244468,1.0562742429348,1.21586291744189,1.23367331019006,1.39872750396738,1.35573524966573,1.30012821987402,1.14989762161517,0.943368485838356,218
Broward,Florida,6.51690738866037,5.60107485281421,3.38312362710096,3.71329331108841,3.93016619119688,4.56072040367929,4.72003892411682,2.81919414068663,2.01918353728474,2.36066116931307,2.70230155941205,2.37788346498712,2.81256194075646,2.0662965192906,2.2999894413935,2.29066743743669,2.06519857951182,2.17078800506845,2.17113314168573,2.05123866763434,2.28797603271246,2.2232162500218,1.94343767302428,1.66407721233094,1.48217787155944,1.38695588440868,1.26168212002635,1.15649048108499,1.02674241629268,1.08419807669453,1.15468784307946,1.12950257342453,1.07598623747995,1.14031318486598,1.11105828040377,1.06115339872279,1.08534919912535,0.999485738781424,0.960020098395142,0.954572527353001,0.986791836830299,0.978138693180828,1.01353225095781,0.890679811115649,4078
Calhoun,Florida,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,6.05747589181412,3.66070465155515,4.23255620446024,4.16216408729458,2.85894173608042,2.16605063392358,1.37424936515102,1.73491796070329,1.66008519128656,1.53493803202298,1.08948335828027,1.09714523973807,1.15315150594645,1.1991520109637,0.824140146336304,0.892760185863984,1.0092247184879,1.11891603089923,1.21843417984487,1.30570428193755,6
Collier,Florida,5,5,20,6.77378760015775,3.228335217547,2.31699423949708,2.86724104486114,2.28296769531894,2.14242918337455,1.28938929974737,2.62243056917012,3.214819266906,3.6096650414226,2.36367057863889,2.14586663870766,2.05161512422348,1.74017610126829,1.91525896157532,1.82099412517494,1.8283650930997,1.80618216363116,1.79841667348091,1.74021376991793,1.791475894547,1.48694917975542,1.45128728188411,1.40918690069274,1.38034378316403,1.21538150357595,1.16701026676444,1.15240436911425,1.10693943016924,1.08766328639695,1.0588613971929,1.10277744633292,1.07617097677093,1.03265998300368,0.879197737982166,0.932764734372005,0.946539505023164,1.00203707569896,0.898094838135457,0.885045126466994,0.839150805653148,470
Dixie,Florida,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,6.05747589181412,3.66070465155515,2.82170413630682,2.40712125419537,2.16777335111723,2.01705528158765,1.91690155318915,1.84794826350127,1.7993101116431,1.76441190594943,2.60859717200875,2.32085102153993,1.97611338380056,1.18512105542566,1.18710848914712,1.91780219466993,4
Duval,Florida,5,5,10,6.05747589181412,3.66070465155515,2.82170413630682,6.01780313548842,3.80773307486196,2.95483073070268,3.70384702461261,3.64402047267439,2.634259698011,1.9506532046884,2.36363916304152,3.14830421380727,2.93292403397797,1.87764363725277,1.74128626251517,1.48123502234563,2.45035643676409,2.26533994884739,1.9186987831147,1.74223080440883,2.07564473886793,1.97664438438744,2.05683731391642,1.68426998378638,1.7141619490293,1.52120552704212,1.56984105167774,1.40377502989278,1.29237762178912,1.17381971230628,1.07102859169297,0.894921081429563,0.913587210957296,0.78204238682379,0.751161097645288,0.763096158067362,0.774223025927451,0.898342676574573,0.917651613753385,0.88860938814404,1.00194449603601,896
Franklin,Florida,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,6.05747589181412,5.49105697733272,3.57584704722633,2.54839640060692,2.09585430204559,1.84909822985716,1.13253099977676,1.14701568364804,0.621679984504405,0.726300020805303,0.922194747875509,1.15662599686627,1.42975696186967,1.73821608219167,2.07455415780782,2.42753737655193,2.78343607152355,2
Glades,Florida,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,12.1149517836282,4.95857142832992,2.85413106516307,2.16397398570264,1.83121536163625,2.05190850943365,1.45105771621817,0.669982060642593,0.719888639725168,0.838227505833517,0.956369303211907,1.06966263642269,0.587095392269229,0.690584589099586,1.75765438190836,1.93243035321322,1.85876921321253,1.80700729600454,1.76996771292014,1.74311744064074,1.72347013620173,0.854497329424769,5
Gulf,Florida,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,6.05747589181412,3.66070465155515,2.82170413630682,2.40712125419537,2.16777335111723,2.01705528158765,0.958450776594573,1.0502978657647,1.30685773704545,1.60068988420982,1.9261312330302,2.27348639084395,2.62988927013602,2.98107568696738,3.31359386018675,3.61675789910438,3.88378111065939,4.11191486792755,4.30180453973752,1
Hamilton,Florida,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,6.05747589181412,3.66070465155515,2.82170413630682,3.61068188129305,2.84960848504645,2.24234122820204,1.28854195561273,1.26344076177752,1.34426678649516,1.41215503041873,1.46786208833896,1.51270544118338,1.54824971901123,1.57607946867227,3
Hardee,Florida,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,6.05747589181412,3.66070465155515,2.82170413630682,3.61068188129305,2.84960848504645,2.24234122820204,1.28854195561273,1.89516114266628,1.85417479773125,1.70201371266593,1.06876580486483,1.0971938589013,1.19900910060356,1.28888860630368,1.36582824597645,1.42997567821029,1.48229145199417,1.5241959525406,1.55727929934298,4
Hendry,Florida,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,9.08621383772119,5.91266904720197,4.21832369667231,2.75304177295167,2.07588772797836,2.1024527572929,1.80802452420799,1.58473380551281,1.69184089267942,1.32399779795429,1.66107364362679,1.93352703502326,1.8530164881328,1.59940699094468,1.81741389257896,1.60656150834967,1.52608526381851,1.48189397987889,1.27411381640506,1.36060595271961,1.82112787526148,1.48240836857623,1.38073073561265,44
Hernando,Florida,5,5,5,5,5,5,5,5,5,5,5,10,18.1724276754424,5.62311096339947,2.86510630018343,2.09348519393554,1.74110993043418,2.31841218634615,1.95650479580431,1.45594536433995,1.65648844763501,2.42929505940651,2.12052925586957,2.01365077545028,1.76761593808362,1.88001675682712,1.68080935441496,1.46227011404465,1.17722638284231,1.30590449001925,1.2500618254967,1.27161337608472,1.17176127546982,1.04956041897518,1.15031581979489,1.09433219979916,0.887541933543074,0.787160525763306,0.668679208024812,0.635472772490437,0.930061582849155,0.737477375974651,0.669911920777648,0.728230073070813,83
Hillsborough,Florida,2.01705528158765,0.958450776594573,1.0502978657647,2.6137154740909,2.64935347415288,2.31075407779101,4.21654213791881,3.14600650370239,2.85593379759673,4.01591159121192,4.00172122541049,3.80013755233288,5.41593692892844,3.36501127123083,2.72179629647565,2.59566096209298,2.29865486927397,2.38390708395481,2.25185302343594,1.79601531560302,1.8102544903749,1.63441773553703,1.68010605936295,1.60424430065566,1.57963140183521,1.48831398896984,1.53019505675081,1.39027225622581,1.35671941857973,1.22685612234568,1.15806956219985,0.99039228607695,0.920979050400395,0.786556187638633,0.77047732415895,0.901620126416342,0.997642451516651,0.892818327713441,1.02510643564572,0.956607260442208,1.07559851654132,1.05827352116696,0.856016395210332,0.692349647797147,973
Holmes,Florida,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,6.05747589181412,3.66070465155515,2.82170413630682,2.40712125419537,2.16777335111723,2.01705528158765,0.958450776594573,2.1005957315294,2.23372651962778,2.05957626827316,1.94558782874478,1.86790009788979,1.81348353889287,1.77463257986896,2.61977265572256,2.32748916294265,1.97972618794318,2.37316980753342,2.05809750286526,2.21650783699983,1.90794092296319,6
Indian River,Florida,5,5,5,5,5,5,5,5,5,5,5,10,6.05747589181412,10.9821139546654,7.32020576711256,4.21981204553469,2.81879280280623,2.21682327046702,1.91244457934689,1.73143838900161,1.20956080086495,1.22712308175345,1.47130652891525,1.98368719462476,1.79080490316623,1.78133828669673,1.82335359867394,1.66577060683236,1.49673932981659,1.34809281977306,1.04109753362462,1.04654232228492,0.944452433055672,0.816499349714121,0.811920642111369,0.742850335800182,0.709808320042333,0.678887297241915,0.644417423620265,0.806326234611804,0.758706074657949,0.690297258806552,0.683922185419971,0.610590904788332,85
Jackson,Florida,5,5,5,5,5,5,5,5,5,5,5,10,6.05747589181412,3.66070465155515,2.82170413630682,2.40712125419537,2.16777335111723,2.01705528158765,0.958450776594573,1.0502978657647,1.30685773704545,3.20137976841964,3.08002229022874,2.54389495492899,4.49925699778514,3.26089147344052,2.32953806814008,1.91789652607946,1.26980503244521,1.22924728080646,1.26011041976126,0.428114296629282,0.979562305876125,1.16673353753067,1.89107389039397,1.85123305672078,1.70015008631134,1.60190581019665,1.53523867988914,1.98490786658782,1.82539820109606,1.2285078284702,1.19990409058471,1.64908103582979,9
Jefferson,Florida,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,6.05747589181412,7.32140930311029,5.15925280053875,5.44226138316745,3.56225100813644,2.33775177995742,1.63608437876348,1.90776922776765,1.39757681482034,1.26580436151263,1.82411496215282,1.64531703242811,1.44507576244918,1.41225287085429,1.2322361162235,1.17232364628583,26
Lafayette,Florida,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,6.05747589181412,3.66070465155515,2.82170413630682,2.40712125419537,2.16777335111723,2.01705528158765,0.958450776594573,1.0502978657647,1.30685773704545,1.60068988420982,1.9261312330302,2.27348639084395,1
Liberty,Florida,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,6.05747589181412,3.66070465155515,4.23255620446024,3.12162306547093,2.36416199331914,1.99955210324317,1.19458728470175,1.19423195551434,1.28473712786948,0.681161312140922,2
Madison,Florida,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15,6.51690738866037,5.60107485281421,4.73637307794134,4.55531277767995,3.09584557961475,2.15132795520051,1.57702539725399,1.39329465240682,1.29903690304173,1.01142916177893,0.557944744747906,0.484758087545752,0.562234540819545,0.651292443365661,0.924116818366109,1.20207605385102,1.42135929496621,1.56145960960732,1.81122058747756,23
Manatee,Florida,10,9.08621383772119,4.43450178540148,2.84323959395976,2.23937496590414,3.21859333958145,2.53229794930738,1.58254098605714,1.77743378005808,1.97408544393273,2.02429586362819,1.98950957613571,1.70474998324297,1.881158287173,1.65440669303922,1.46441066681328,1.34807024733468,2.28982120066868,1.84081443345624,1.71412925699099,1.58528318789766,1.8395419588017,1.73117305621165,2.03453243621479,2.08170722859444,2.41707672657081,2.24088412102322,2.28579291463543,1.84113635055778,1.60755878637941,1.52024922160069,1.2553039450328,1.0326324820861,1.07705526395227,1.02337141004776,1.10167565267577,1.16317280697447,1.02523918028258,1.09085227017866,1.33373897486106,1.23051235883018,1.29803382405777,1.57541790778308,1.43180176925733,433
Martin,Florida,5,5,5,5,5,5,5,5,5,5,5,10,6.05747589181412,3.66070465155515,4.23255620446024,5.20270510911823,3.26949186268341,3.64793455256838,3.56874849628777,3.78100144174423,3.88365791289703,2.54190918956347,1.72051867344041,1.51653020011992,1.47670091407406,1.19912454114298,1.22865785847709,1.27688843166727,1.47814922758161,2.37652885785139,2.42030519843153,1.95111530228008,1.59645570337903,1.35871246767017,1.09507768991877,1.0223056738708,0.72574899575943,0.602910816996494,0.603465854934261,0.68754424227426,0.728570454548343,0.759043353336936,0.758470442919943,0.725475593135303,155
Miami-Dade,Florida,5,5,5,5,15,19.5507221659811,8.36465619696983,3.54745330546958,3.84233633420616,4.74338184539902,5.08477809011783,3.74678237546538,3.20617041942989,2.58005756432414,2.62374590232788,2.37150945168836,2.11896073877269,2.39049074107683,2.52605793894786,2.5468674533734,2.54176910974137,2.53370606111562,2.21002333746838,2.18648670359662,1.68727701979998,1.86624778464425,1.79278483802829,1.69395179673962,1.41938545173759,1.42011041518598,1.32027203715854,1.32937211006191,1.14889322734496,1.06854387622842,1.02310168678484,1.02999582398113,0.980715019048922,0.909413528472571,0.928198559913245,0.882559408774183,0.937863672470886,0.866944739800124,0.890401768678316,0.87672279476729,9657
Nassau,Florida,5,5,10,6.05747589181412,3.66070465155515,2.82170413630682,2.40712125419537,2.16777335111723,2.01705528158765,0.958450776594573,1.0502978657647,1.30685773704545,1.60068988420982,1.9261312330302,2.27348639084395,2.62988927013602,2.98107568696738,13.254375440747,7.49622604175237,4.20556737729164,3.11653565335154,2.25053645918991,1.80495508473376,2.24455319413761,1.51533625495676,2.00220769039827,2.0546122536352,1.83726378103379,1.57134413164229,1.77526951931715,1.48853017962541,1.40947923119038,1.16960735886792,0.987794900649463,0.856550016066327,0.954070016755087,0.704756058371477,0.670502958472955,0.735105692620721,0.800831016961577,0.953904204678642,0.995424209044699,1.11837195110267,1.32546156966184,46
Okaloosa,Florida,10,6.05747589181412,3.66070465155515,2.82170413630682,2.40712125419537,2.16777335111723,2.01705528158765,0.958450776594573,1.0502978657647,2.6137154740909,5.29870694830575,4.44105196627942,5.08043759486577,4.14404678025338,3.04052646709599,2.15253912150575,1.59156361763536,1.61490937661745,1.7522724762312,1.46060776302204,1.55148720790631,1.34715792641025,1.50917394813128,1.57610112364995,1.47505612288224,1.48896122176542,1.3609900067315,1.21738714981129,1.23861194865154,1.15045376205137,1.18644903550512,1.25965083951713,1.13696753618135,1.06487608137139,1.08358414731573,1.2999702511251,1.21736022236276,1.03898737470038,0.874950986305653,1.04120175052909,1.20595886626344,1.08581458688577,0.886758938587918,0.840915608964284,131
Okeechobee,Florida,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,6.05747589181412,5.49105697733272,4.76779606296843,3.05955090501158,2.81255959125342,2.65325356854754,1.74013669166462,1.50539136408851,1.13002374806873,0.839474191374219,0.895353833768909,0.652598213706719,0.367699583725308,0.452123924598391,0.584177246415842,0.748452403583462,1.8979904768411,3.08724140047866,2.5892441187352,7
Orange,Florida,5,5,5,5,5,10,9.08621383772119,4.43450178540148,3.79098612527967,4.76245536210068,5.23942388768489,5.111399100473,3.39974354659849,2.73275939441709,2.30751476916725,2.59860775762922,1.96688753588008,2.79191953998262,2.75397504082959,3.04865196548182,2.68085234945673,2.51786690368105,2.05937770144847,2.11783512305172,1.97982345903542,1.86548667973268,1.59449052218049,1.44530555448652,1.31224703818881,1.24339931353979,1.02377517255146,0.927064684521059,0.816470458563447,0.793319938588282,0.737611141210566,0.692577481877655,0.848446899046483,0.893934870254261,0.844170126718908,0.891776729746169,0.926639385747093,0.949037929288768,0.932508787610031,0.730105880240475,1216
Osceola,Florida,5,5,5,5,5,10,6.05747589181412,3.66070465155515,7.05426034076706,6.54997038532355,3.82629316408423,3.79700321152683,2.5643258860253,2.8442919113515,2.46406396475853,1.72819237447183,1.32698679883745,1.95905445140379,1.77337159812062,1.96634035634551,2.09810846335422,2.11128000279147,1.82886389294619,1.86865540616909,1.91251315576761,1.99313399722156,1.926610682094,1.57721808239633,1.35800995137178,1.30852704841589,1.21739765793876,1.0849672314465,0.963708186404853,0.802831184376903,0.805273544164172,0.78713114767467,0.809144630131674,0.858271648714597,0.806852847372636,0.88970521590919,0.90169728329507,0.913411187082025,0.934306099189603,0.853409009378578,410
Palm Beach,Florida,5,5,5,5,15,13.0338147773207,4.67582002143105,2.65885345506068,3.01193672686384,3.56385818803708,3.90016479192104,3.27072713679563,3.28448214593719,2.91599436910025,2.7393569401489,2.45059434055037,2.03808245417705,2.2446013590849,2.19235224293452,2.36860191411396,2.49939101567033,2.28695270620222,2.15440335160053,2.08463589228245,1.79305769085626,1.79256697842913,1.68856035744645,1.50936400333761,1.30652914810455,1.21308788135987,1.13255360727021,1.09426111318225,1.04851143068344,0.994000369178566,0.94279865977624,1.12715982267165,1.07414420797347,0.980911721533713,0.996363148286871,0.902000739829068,1.1241216483317,1.08724096502285,0.870155950568287,0.932557027483962,2260
Pasco,Florida,5,5,10,6.05747589181412,3.66070465155515,2.82170413630682,3.61068188129305,2.84960848504645,2.24234122820204,1.28854195561273,1.89516114266628,3.09029132955208,3.95460303971445,2.36925540274183,2.5776891671234,2.68225609836718,2.21551235479274,2.02255330289733,1.7921861290708,1.63103384157848,2.16876170017855,1.68900177029006,1.43892743559629,1.36336547622999,1.66052646673916,2.02723903220011,1.97284608485329,1.762923134734,1.79937833194219,1.75807908167182,1.63433072659811,1.33028199779353,1.17190777176799,1.01516877581634,0.912117801030038,0.894916041011659,0.871675374299011,0.898134075720623,0.990520975871541,0.870158038558674,0.853549561063595,0.86749094122042,0.843353566332629,0.77980910594696,209
Pinellas,Florida,5,5,15,6.51690738866037,3.36064491168852,2.46389760546962,2.05235421301024,1.82347392207443,2.80412261892018,1.39727132062703,4.58924674130188,4.4256459630322,4.64068384850362,3.05305494642294,2.75810287155385,2.10965382507585,1.85327142195288,1.60470653338224,1.63902051723587,1.63153825913975,2.13908574904608,1.70289461216894,1.624973739099,1.98724674335094,2.47056097616633,2.25847580549517,2.01099447229346,1.61166614348902,1.46788395465189,1.32655329888805,1.11243140013905,0.788436636357417,0.740616755613097,0.597428562953555,0.597308059958795,0.60982340177043,0.747992285610782,0.806915877092396,0.935375969599142,0.881323475229467,1.11556777745256,1.17147872589228,1.10089326290856,1.00178246800904,607
Polk,Florida,5,5,5,5,5,5,5,5,5,10,9.08621383772119,7.39083630900246,8.36199543065473,3.90990375963983,2.58113688677163,2.27316794027056,1.69447382613519,1.57027045855351,1.72377695508787,1.71447200316322,2.21968944252473,2.37246891139196,2.65567627345614,2.42718077003236,2.35735685460725,2.01972476895542,1.93728544514795,1.73679480185585,1.57346995814786,1.46737039510512,1.42941530425814,1.19507192802252,1.28312243058021,1.07387464919463,0.922128733454835,0.883868974600291,0.84205393978668,0.775441087863164,0.823195112367683,0.748016077602951,0.84372541424344,0.897564146270193,0.876491357082867,0.814767038379906,335
Santa Rosa,Florida,2.82170413630682,2.40712125419537,2.16777335111723,2.01705528158765,0.958450776594573,1.0502978657647,1.30685773704545,1.60068988420982,1.9261312330302,2.27348639084395,2.62988927013602,5.96215137393476,6.94512510718682,3.98404179709375,3.59513245378545,2.64370914446196,2.07009641022603,3.55977180101602,3.66083856503332,2.47865202880768,2.3850452050462,2.31716635849948,3.59310392320144,3.15128658804369,2.07216060104095,1.50793064327049,1.33118090314637,1.2039616427078,1.18173064593396,0.919977874916632,0.729573994399858,0.835622267894241,1.76927828491039,1.90130620664449,1.57490084321458,1.33225584707507,1.11781442136885,1.05528928485738,0.978925111666494,0.49040053630454,0.5979221946323,0.725672608579351,0.844623503503226,0.80090844310323,139
Sarasota,Florida,5,5,5,10,6.05747589181412,3.66070465155515,2.82170413630682,2.40712125419537,4.33554670223447,3.99397543473818,2.14338526483259,2.59063238572882,3.57645758677936,3.57674087078959,2.95728970619302,2.37770950649228,2.23488082212982,2.26960902694182,1.82387049245104,1.79353098319562,1.68911501285694,1.79264678373858,1.62619177941501,1.54713523130729,1.84912034934788,1.81930961925239,1.65064349952344,1.40548464043067,1.27604546434829,1.39230136696998,1.36927340702368,1.11185118154162,1.13974248947019,1.06518965770027,1.12789857802853,1.01307240918206,0.828496861203271,0.81390227948805,0.864068273424775,0.769643362476634,0.859292558691143,0.800526278414057,0.863798092806147,0.945763949859855,291
Seminole,Florida,5,5,10,6.05747589181412,3.66070465155515,2.82170413630682,2.40712125419537,2.16777335111723,5.04263820396912,2.78966878728275,3.5155747700725,2.9827591977608,2.98383264642575,2.42413393468382,2.97568650498874,2.2371650339666,1.83396585968104,2.02359977024078,2.16992015921725,2.36528847795267,2.43448515591646,2.09837952681972,1.79577830587328,1.84023122426298,1.88893192225217,1.74906121206787,1.55759041316494,1.39209342424483,1.27310127616819,1.16244647104903,1.03290237984612,0.925227193492502,0.872753722312476,0.801482623994025,0.7141887220709,0.758895842130645,0.921317568822327,0.955021538528681,0.876731510142469,1.04405488967501,1.02666654945854,0.992563062282668,0.886446856960492,0.793418456263708,325
St Johns,Florida,5,5,5,5,5,5,5,10,9.08621383772119,5.91266904720197,4.21832369667231,2.75304177295167,3.73659791036106,2.96340921415633,3.40142514361766,2.57485477329343,2.25499359154415,2.25599487683342,2.39999154541036,2.01282886327701,1.9690754598285,1.72959129007949,1.48564778434158,1.75797709806673,1.68667213779225,1.56048847168202,1.61679215569128,1.53311602289394,1.3714392056408,1.32001692445787,1.07835376940287,0.918396407780523,0.857062900426683,0.669866069234088,0.591060054306123,0.549768928123142,0.557412224278439,0.49941186571442,0.540042647874271,0.531344054901859,0.658434351567638,0.630375127822893,0.653872942527854,0.6778357244187,192
Suwannee,Florida,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,6.05747589181412,5.49105697733272,4.76779606296843,3.05955090501158,3.93758342775479,3.17244343822083,3.08466857527547,3.49818668356117,2.4397666958444,3.13098160164006,2.47041469641953,2.51518173298033,2.23402572095751,1.80370487837672,1.58015548061035,1.37011472742742,0.955504869157848,1.06038822931588,0.866997771258932,0.754094249254234,0.768323576023862,0.676230867439121,0.968873533176141,0.980177711101656,98
Taylor,Florida,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,6.05747589181412,3.66070465155515,2.82170413630682,2.40712125419537,2.16777335111723,2.01705528158765,0.958450776594573,1.0502978657647,1.30685773704545,1.60068988420982,1.9261312330302,2.27348639084395,5.25977854027204,2
Union,Florida,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,6.05747589181412,3.66070465155515,2.82170413630682,2.40712125419537,3.25166002667585,2.67447615907669,1.43916646924436,1.36901685924537,1.43260090420984,1.48441038035645,1.52587903525511,0.779299630610706,0.883115275794517,1.1103170947561,1.37642883217944,1.67879273929921,2.01072066419684,2.36161055105385,2.71805628216761,3.065786928616,2
Volusia,Florida,10,9.08621383772119,4.43450178540148,2.84323959395976,2.98583328787219,2.96974860809688,2.28241345268974,1.85871581544709,1.95739960892772,2.30052790641368,1.92035639246907,1.42278222147106,1.30684434841324,1.43728118775446,1.70829715685401,1.55070274584893,1.40204230777783,2.61564932842175,2.78547842019601,2.70548967930786,2.03009527280071,2.25563739611382,2.10925434565368,1.99166271702518,1.72939801664553,1.54959793944226,1.65815175998618,1.61383623287581,1.44101770806588,1.20526242207099,1.12372616674956,0.948429454345814,0.998885227060644,0.86396085423449,0.800932596238465,0.711120248288209,0.949057427635756,0.986981478075487,1.22603108420742,1.18036859110476,1.17454770178867,1.3865472432623,1.7516051429452,1.47862401242357,342
Wakulla,Florida,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,6.05747589181412,3.66070465155515,4.23255620446024,3.12162306547093,3.15221599109219,3.67983808297569,2.63053787466295,1.99576605282373,1.68941147006774,1.51468707987866,1.40545483685633,1.11100365955938,0.660193480202236,0.714581901862577,1.89105044161493,1.81859029185656,1.57893127439693,1.64189320931354,1.5002267135457,1.38011063826586,1.13906255646727,0.63721412057635,15
Appling,Georgia,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,6.05747589181412,3.66070465155515,5.64340827261365,5.49848816080172,3.19892084453655,2.22073076859489,1.8057769806684,1.58343569311042,1.69088766006799,1.1029049063975,1.06671017119019,1.09500204514514,1.34072456164524,1.76329090924781,1.61222390330866,1.44973197522222,1.85303366630582,1.50584191815699,1.62267987578968,1.35734513371537,1.02935993971581,21
Bacon,Georgia,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,6.05747589181412,10.9821139546654,5.69349337442088,2.98328068721352,2.11857051444945,1.73964564613141,1.53352691940158,2.01164140156636,1.23522259777046,1.29985867614851,1.27065010058443,1.38022905510673,1.31971397290735,1.11689640242409,0.685840366702858,0.581617976886945,0.328849491503007,0.979379471060528,0.88393182090081,1.15895352108952,1.19976171042736,1.43692865749072,19
Baldwin,Georgia,5,5,5,5,5,5,5,5,5,5,5,5,5,15,6.51690738866037,3.36064491168852,2.46389760546962,2.05235421301024,1.82347392207443,1.68247357135211,0.530025747199096,0.586778112841876,1.50332031561771,3.39088862085138,4.1521491350528,2.80174233229195,3.44634454094821,2.50406560513124,2.64778534627156,2.65467917401158,2.58526924399312,2.06700450760888,1.80897485146576,1.48571750006938,1.97043023953143,1.79829124369801,1.36963023533258,1.52610021640514,2.08368871406361,1.90068588872011,1.69576466198492,1.23032556636215,1.1009348944913,1.37735844499906,130
Banks,Georgia,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,9.08621383772119,4.43450178540148,2.84323959395976,2.23937496590414,1.93115600374887,1.75013840777264,1.08998070651186,1.6708798321364,1.68762496454093,2.12470909628491,2.86853552492676,2.28358429543946,1.83666764474064,1.60118123811585,1.21705464274461,1.41195543167785,2.06076368846483,1.40993548045052,1.27077393131105,1.40837159870456,1.51524281728876,15
